pool,method,active_k,n,run_root,run_name,model_variant,candidate_set
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2__k2_4_6_8,survival_utility_controller_v4b_rankgroup_balanced_lr5e4_rank2,k2_4_6_8
slow_fast,eagle3,1,198,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,2,9988,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,4,5016,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,6,4,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,1,1492,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,2,2984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,3,89,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,4,16505,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,5,114,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,6,9081,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,7,139,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,8,6158,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,9,132,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,10,6003,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,11,122,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,12,8220,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,13,103,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,14,7653,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,15,83,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,ngram_sd,16,37047,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,2,2848,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,4,1863,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,8,984,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,eagle3,16,9569,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,1,38,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,2,1577,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,3,96,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,4,1229,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,5,135,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,6,183,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,7,186,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,8,1268,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,9,193,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,10,233,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,11,204,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,12,243,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,13,200,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,14,219,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,15,196,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_only,ngram_sd,16,88386,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_6_8_10_12_14_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_6_8_10_12_14_16
slow_fast,eagle3,1,198,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_8_16
slow_fast,eagle3,2,9990,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_8_16
slow_fast,eagle3,4,5018,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_8_16
slow_fast,eagle3,8,6,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_8_16
slow_fast,eagle3,16,60,results/apexp_block/config_large_500/evaluation/paper_cap50/apex_hot_runs/survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2__k1_2_4_8_16,survival_utility_controller_v4b_rankgroup_efficient_lr5e4_rank2,k1_2_4_8_16
